,Day,Site,Trial_Number,Arm,Var1,Var3
167,168,D,2,Control-II,1.8971854682988403,3.7119248401709197
168,169,D,2,Control-II,1.9393040002203301,3.6603474158296097
169,170,D,2,Control-II,1.98159447950488,3.59738555738372
170,171,D,2,Control-II,2.02404437457078,3.5235054124047704
171,172,D,2,Control-II,2.06664110659798,3.43925396363779
172,173,D,2,Control-II,2.10937205325546,3.3452549793324797
173,174,D,2,Control-II,2.1522245524415298,3.2422043950812696
174,175,D,2,Control-II,2.19518590603584,3.1308651613557403
175,176,D,2,Control-II,2.23824338366214,3.01206159488821
176,177,D,2,Control-II,2.28138422646055,2.8866732757191
177,178,D,2,Control-II,2.32459565086829,2.75562853509404
178,179,D,2,Control-II,2.3678648524077404,2.61989758242407
179,180,D,2,Control-II,2.4111790094806604,2.4804853221947
180,181,D,2,Control-II,2.4545252871675,2.3384239140046
181,182,D,2,Control-II,2.49789084103069,2.1947651308171
182,183,D,2,Control-II,2.5412628209207297,2.05057257200113
183,184,D,2,Control-II,2.58462837478393,1.9069137888136203
184,185,D,2,Control-II,2.6279746524707597,1.7648523806235201
185,186,D,2,Control-II,2.67128880954368,1.62544012039415
186,187,D,2,Control-II,2.7145580110831298,1.48970916772419
187,188,D,2,Control-II,2.7577694354908697,1.35866442709912
188,189,D,2,Control-II,2.80091027828928,1.2332761079300099
189,190,D,2,Control-II,2.8439677559155796,1.1144725414624799
190,191,D,2,Control-II,2.88692910950989,1.00313330773695
191,192,D,2,Control-II,2.92978160869596,0.900082723485741
192,193,D,2,Control-II,2.9725125553534504,0.8060837391804259
193,194,D,2,Control-II,3.01510928738064,0.7218322904134521
194,195,D,2,Control-II,3.05755918244654,0.647952145434504
195,196,D,2,Control-II,3.09984966173109,0.584990286988612
196,197,D,2,Control-II,3.1419681936525796,0.533412862647296
197,198,D,2,Control-II,3.1839022975809903,0.49360173361502707
198,199,D,2,Control-II,3.22563954753634,0.46585164756247205
199,200,D,2,Control-II,3.26716757587068,0.45036805641786104
200,201,D,2,Control-II,3.30847407693298,0.44726559527279797
201,202,D,2,Control-II,3.3495468107155095,0.45656723366414503
202,203,D,2,Control-II,3.3903736064808196,0.478204105515609
203,204,D,2,Control-II,3.4309423663682206,0.512016018998079
204,205,D,2,Control-II,3.4712410689785997,0.5577526425338779
205,206,D,2,Control-II,3.51125777293666,0.615075358164182
206,207,D,2,Control-II,3.5509806204293994,0.683559768557916
207,208,D,2,Control-II,3.5903978407198,0.7626988391011178
208,209,D,2,Control-II,3.6294977536347997,0.851906651803806
209,210,D,2,Control-II,3.6682687730263703,0.950522743231799
210,211,D,2,Control-II,3.7066994102047004,1.05781699434689
211,212,D,2,Control-II,3.7447782773426,1.17299503605279
212,213,D,2,Control-II,3.7824940908499403,1.29520413042596
213,214,D,2,Control-II,3.81983567471718,1.4235394840888602
214,215,D,2,Control-II,3.85679196382714,1.55705094698354
215,216,D,2,Control-II,3.8933520072337697,1.69475004695031
216,217,D,2,Control-II,3.9295049714071806,1.8356173080296698
217,218,D,2,Control-II,3.9652401434438396,1.97860979830571
218,219,D,2,Control-II,4.00054693424104,2.1226688514091
219,220,D,2,Control-II,4.03541488163469,2.26672790451249
220,221,D,2,Control-II,4.069833653499471,2.40972039478854
221,222,D,2,Control-II,4.1037930508104505,2.5505876558679
222,223,D,2,Control-II,4.1372830106653105,2.68828675583466
223,224,D,2,Control-II,4.17029360926617,2.82179821872935
224,225,D,2,Control-II,4.20281506486023,2.9501335723922497
225,226,D,2,Control-II,4.23483774063834,3.0723426667654103
226,227,D,2,Control-II,4.26635214759055,3.18752070847131
227,228,D,2,Control-II,4.29734894731796,3.29481495958641
228,229,D,2,Control-II,4.327818954799819,3.3934310510144003
229,230,D,2,Control-II,4.35775314111533,3.48263886371709
230,231,D,2,Control-II,4.3871426361190595,3.56177793426029
231,232,D,2,Control-II,4.41597873106935,3.6302623446540294
232,233,D,2,Control-II,4.44425288120894,3.6875850602843303
233,234,D,2,Control-II,4.47195670829693,3.7333216838201295
234,235,D,2,Control-II,4.49908200309146,3.7671335973026
235,236,D,2,Control-II,4.525620727782281,3.7887704691540702
236,237,D,2,Control-II,4.5515650183725,3.79807210754542
237,238,D,2,Control-II,4.5769071870088895,3.79496964640035
238,239,D,2,Control-II,4.60163972425997,3.7794860552557497
239,240,D,2,Control-II,4.62575530134117,3.75173596920319
240,241,D,2,Control-II,4.64924677228655,3.7119248401709197
241,242,D,2,Control-II,4.67210717606627,3.6603474158296097
242,243,D,2,Control-II,4.69432973864934,3.59738555738372
243,244,D,2,Control-II,4.71590787501085,3.5235054124047704
244,245,D,2,Control-II,4.7368351910832995,3.43925396363779
245,246,D,2,Control-II,4.7571054856513,3.3452549793324797
246,247,D,2,Control-II,4.7767127521891,3.2422043950812696
247,248,D,2,Control-II,4.79565118064046,3.1308651613557403
248,249,D,2,Control-II,4.8139151591403095,3.01206159488821
249,250,D,2,Control-II,4.83149927567764,2.8866732757191
250,251,D,2,Control-II,4.84839831969924,2.75562853509404
251,252,D,2,Control-II,4.86460728365364,2.61989758242407
252,253,D,2,Control-II,4.88012136447501,2.4804853221947
253,254,D,2,Control-II,4.89493596500639,2.3384239140046
254,255,D,2,Control-II,4.9090466953619005,2.1947651308171
255,256,D,2,Control-II,4.92244937422761,2.05057257200113
256,257,D,2,Control-II,4.93514003010052,1.9069137888136203
257,258,D,2,Control-II,4.9471149024654,1.7648523806235201
258,259,D,2,Control-II,4.958370442909139,1.62544012039415
259,260,D,2,Control-II,4.968903316172179,1.48970916772419
260,261,D,2,Control-II,4.978710401136871,1.35866442709912
261,262,D,2,Control-II,4.987788791752269,1.2332761079300099
262,263,D,2,Control-II,4.99613579789532,1.1144725414624899
263,264,D,2,Control-II,5.00374894616794,1.00313330773695
264,265,D,2,Control-II,5.01062598063001,0.900082723485741
265,266,D,2,Control-II,5.0167648634678,0.8060837391804259
266,267,D,2,Control-II,5.022163775597821,0.7218322904134549
267,268,D,2,Control-II,5.02682111720591,0.647952145434504
268,269,D,2,Control-II,5.03073550822122,0.584990286988612
269,270,D,2,Control-II,5.03390578872522,0.533412862647296
270,271,D,2,Control-II,5.03633101929537,0.49360173361502796
271,272,D,2,Control-II,5.03801048128352,0.46585164756247205
272,273,D,2,Control-II,5.03894367702884,0.45036805641786104
273,274,D,2,Control-II,5.03913033000528,0.44726559527279797
274,275,D,2,Control-II,5.03857038490354,0.45656723366414503
275,276,D,2,Control-II,5.03726400764744,0.478204105515609
276,277,D,2,Control-II,5.03521158534475,0.512016018998079
277,278,D,2,Control-II,5.03241372617249,0.5577526425338779
278,279,D,2,Control-II,5.02887125919673,0.6150753581641789
279,280,D,2,Control-II,5.02458523412688,0.683559768557916
280,281,D,2,Control-II,5.01955692100466,0.7626988391011178
281,282,D,2,Control-II,5.01378780982778,0.851906651803806
282,283,D,2,Control-II,5.00727961010839,0.9505227432317941
283,284,D,2,Control-II,5.000034250366509,1.05781699434689
284,285,D,2,Control-II,4.99205387755861,1.17299503605279
285,286,D,2,Control-II,4.98334085644139,1.29520413042596
286,287,D,2,Control-II,4.97389776887104,1.42353948408885
287,288,D,2,Control-II,4.9637274130382005,1.55705094698354
288,289,D,2,Control-II,4.9528328026388095,1.69475004695031
289,290,D,2,Control-II,4.941217165981049,1.8356173080296698
290,291,D,2,Control-II,4.928883945028749,1.97860979830571
291,292,D,2,Control-II,4.91583679438145,2.1226688514091
292,293,D,2,Control-II,4.90207958019147,2.26672790451249
293,294,D,2,Control-II,4.88761637901828,2.40972039478854
294,295,D,2,Control-II,4.87245147662052,2.55058765586789
295,296,D,2,Control-II,4.85658936668606,2.68828675583466
296,297,D,2,Control-II,4.84003474950041,2.82179821872935
297,298,D,2,Control-II,4.82279253055392,2.9501335723922404
298,299,D,2,Control-II,4.8048678190881695,3.0723426667654103
299,300,D,2,Control-II,4.78626592658203,3.18752070847131
300,301,D,2,Control-II,4.76699236517771,3.29481495958641
301,302,D,2,Control-II,4.7470528460474,3.3934310510144003
302,303,D,2,Control-II,4.72645327770096,3.48263886371709
303,304,D,2,Control-II,4.70519976423505,3.56177793426029
304,305,D,2,Control-II,4.6832986035244195,3.6302623446540294
305,306,D,2,Control-II,4.66075628535564,3.6875850602843303
306,307,D,2,Control-II,4.63757948950408,3.7333216838201295
307,308,D,2,Control-II,4.613775083754571,3.7671335973026
308,309,D,2,Control-II,4.58935012186626,3.7887704691540702
309,310,D,2,Control-II,4.56431184148249,3.79807210754542
310,311,D,2,Control-II,4.538667661986111,3.79496964640036
311,312,D,2,Control-II,4.51242518230096,3.7794860552557497
312,313,D,2,Control-II,4.48559217864011,3.75173596920319
313,314,D,2,Control-II,4.45817660220167,3.7119248401709197
314,315,D,2,Control-II,4.4301865768126,3.6603474158296097
315,316,D,2,Control-II,4.40163039652151,3.59738555738372
316,317,D,2,Control-II,4.3725165231409004,3.5235054124047704
317,318,D,2,Control-II,4.342853583739791,3.43925396363779
318,319,D,2,Control-II,4.3126503680873,3.3452549793324797
319,320,D,2,Control-II,4.28191582604807,3.2422043950812798
320,321,D,2,Control-II,4.25065906493021,3.1308651613557403
321,322,D,2,Control-II,4.21888934678662,3.01206159488821
322,323,D,2,Control-II,4.18661608567042,2.88667327571911
323,324,D,2,Control-II,4.1538488448454,2.75562853509404
324,325,D,2,Control-II,4.1205973339521895,2.61989758242408
325,326,D,2,Control-II,4.0868714061311,2.4804853221947
326,327,D,2,Control-II,4.052681055102401,2.33842391400461
327,328,D,2,Control-II,4.018036412205,2.1947651308171
328,329,D,2,Control-II,3.98294774339427,2.05057257200113
329,330,D,2,Control-II,3.9474254462000604,1.9069137888136203
330,331,D,2,Control-II,3.9114800466456603,1.7648523806235301
331,332,D,2,Control-II,3.87512219612872,1.62544012039415
332,333,D,2,Control-II,3.8383626682650296,1.48970916772419
333,334,D,2,Control-II,3.8012123556960202,1.35866442709912
334,335,D,2,Control-II,3.76368226686108,1.23327610793002
335,336,D,2,Control-II,3.72578352273548,1.1144725414624899
336,337,D,2,Control-II,3.6875273535350495,1.00313330773695
337,338,D,2,Control-II,3.64892509538835,0.900082723485741
338,339,D,2,Control-II,3.60998818697756,0.80608373918043
339,340,D,2,Control-II,3.5707281661489905,0.7218322904134549
340,341,D,2,Control-II,3.5311566664941094,0.647952145434504
341,342,D,2,Control-II,3.4912854139022795,0.584990286988612
342,343,D,2,Control-II,3.45112622308614,0.533412862647296
343,344,D,2,Control-II,3.41069099408063,0.493601733615029
344,345,D,2,Control-II,3.36999170871678,0.46585164756247205
345,346,D,2,Control-II,3.3290404270712,0.45036805641786104
346,347,D,2,Control-II,3.2878492838924402,0.44726559527279797
347,348,D,2,Control-II,3.2464304850051997,0.45656723366414503
348,349,D,2,Control-II,3.20479630369349,0.478204105515609
349,350,D,2,Control-II,3.1629590770637597,0.512016018998079
350,351,D,2,Control-II,3.1209312023891904,0.5577526425338779
351,352,D,2,Control-II,3.0787251334360803,0.6150753581641789
352,353,D,2,Control-II,3.0363533767735498,0.683559768557916
353,354,D,2,Control-II,2.99382848806754,0.7626988391011171
354,355,D,2,Control-II,2.95116306836034,0.851906651803806
355,356,D,2,Control-II,2.9083697603366203,0.9505227432317941
356,357,D,2,Control-II,2.8654612445770895,1.05781699434689
357,358,D,2,Control-II,2.8224502358010097,1.17299503605279
358,359,D,2,Control-II,2.77934947909854,1.29520413042596
359,360,D,2,Control-II,2.7361717461540698,1.42353948408885
360,361,D,2,Control-II,2.6929298314617403,1.55705094698354
361,362,D,2,Control-II,2.6496365485341,1.69475004695031
362,363,D,2,Control-II,2.60630472610523,1.8356173080296698
363,364,D,2,Control-II,2.5629472043292902,1.97860979830571
364,365,D,2,Control-II,2.51957683097571,2.1226688514091
365,366,D,2,Control-II,2.47620645762214,2.26672790451249
366,367,D,2,Control-II,2.4328489358462004,2.40972039478854
367,368,D,2,Control-II,2.3895171134173303,2.55058765586789
368,369,D,2,Control-II,2.34622383048969,2.68828675583466
369,370,D,2,Control-II,2.30298191579735,2.82179821872935
370,371,D,2,Control-II,2.25980418285289,2.9501335723922404
371,372,D,2,Control-II,2.21670342615042,3.0723426667654103
372,373,D,2,Control-II,2.17369241737434,3.1875207084713195
373,374,D,2,Control-II,2.1307839016148002,3.29481495958641
374,375,D,2,Control-II,2.08799059359108,3.3934310510144003
375,376,D,2,Control-II,2.04532517388389,3.48263886371709
376,377,D,2,Control-II,2.00280028517788,3.56177793426029
377,378,D,2,Control-II,1.96042852851534,3.6302623446540294
378,379,D,2,Control-II,1.9182224595622301,3.6875850602843303
379,380,D,2,Control-II,1.8761945848876598,3.7333216838201295
380,381,D,2,Control-II,1.8343573582579398,3.7671335973026
381,382,D,2,Control-II,1.7927231769462202,3.7887704691540702
382,383,D,2,Control-II,1.7513043780589899,3.79807210754542
383,384,D,2,Control-II,1.7101132348802301,3.79496964640036
384,385,D,2,Control-II,1.6691619532346398,3.7794860552557497
385,386,D,2,Control-II,1.62846266787079,3.75173596920319
386,387,D,2,Control-II,1.58802743886529,3.7119248401709197
387,388,D,2,Control-II,1.54786824804915,3.6603474158296097
388,389,D,2,Control-II,1.5079969954573202,3.59738555738372
389,390,D,2,Control-II,1.4684254958024299,3.5235054124047704
390,391,D,2,Control-II,1.42916547497386,3.4392539636377997
391,392,D,2,Control-II,1.39022856656308,3.34525497933249
392,393,D,2,Control-II,1.35162630841638,3.2422043950812798
393,394,D,2,Control-II,1.31337013921594,3.1308651613557403
394,395,D,2,Control-II,1.27547139509035,3.01206159488821
395,396,D,2,Control-II,1.2379413062553999,2.8866732757191
396,397,D,2,Control-II,1.2007909936863899,2.75562853509404
397,398,D,2,Control-II,1.1640314658227,2.61989758242408
398,399,D,2,Control-II,1.12767361530577,2.4804853221947103
399,400,D,2,Control-II,1.0917282157513701,2.33842391400461
400,401,D,2,Control-II,1.05620591855716,2.1947651308171
401,402,D,2,Control-II,1.02111724974643,2.05057257200113
402,403,D,2,Control-II,0.9864726068490219,1.9069137888136203
403,404,D,2,Control-II,0.9522822558203259,1.7648523806235201
404,405,D,2,Control-II,0.918556327999234,1.62544012039415
405,406,D,2,Control-II,0.8853048171060279,1.4897091677241998
406,407,D,2,Control-II,0.852537576281008,1.35866442709913
407,408,D,2,Control-II,0.820264315164808,1.23327610793002
408,409,D,2,Control-II,0.7884945970212119,1.1144725414624899
409,410,D,2,Control-II,0.7572378359033499,1.00313330773695
410,411,D,2,Control-II,0.7265032938641199,0.900082723485742
411,412,D,2,Control-II,0.696300078211631,0.8060837391804271
412,413,D,2,Control-II,0.666637138810521,0.7218322904134521
413,414,D,2,Control-II,0.637523265429915,0.6479521454345071
414,415,D,2,Control-II,0.608967085138821,0.584990286988614
415,416,D,2,Control-II,0.580977059749755,0.5334128626472979
416,417,D,2,Control-II,0.5535614833113119,0.493601733615029
417,418,D,2,Control-II,0.526728479650468,0.46585164756247205
418,419,D,2,Control-II,0.500485999965313,0.45036805641786104
419,420,D,2,Control-II,0.474841820468934,0.44726559527279797
420,421,D,2,Control-II,0.44980354008516604,0.45656723366414503
421,422,D,2,Control-II,0.42537857819685293,0.478204105515608
422,423,D,2,Control-II,0.40157417244733795,0.512016018998077
423,424,D,2,Control-II,0.3783973765957879,0.557752642533875
424,425,D,2,Control-II,0.355855058427006,0.6150753581641789
425,426,D,2,Control-II,0.333953897716372,0.683559768557916
426,427,D,2,Control-II,0.31270038425046803,0.7626988391011171
427,428,D,2,Control-II,0.29210081590402304,0.8519066518038051
428,429,D,2,Control-II,0.272161296773715,0.950522743231798
429,430,D,2,Control-II,0.25288773536938897,1.05781699434689
430,431,D,2,Control-II,0.23428584286325,1.17299503605279
431,432,D,2,Control-II,0.216361131397506,1.29520413042596
432,433,D,2,Control-II,0.19911891245101299,1.42353948408885
433,434,D,2,Control-II,0.18256429526536397,1.55705094698354
434,435,D,2,Control-II,0.166702185330906,1.69475004695031
435,436,D,2,Control-II,0.151537282933147,1.8356173080296698
436,437,D,2,Control-II,0.13707408175995098,1.97860979830571
437,438,D,2,Control-II,0.12331686756996901,2.1226688514090903
438,439,D,2,Control-II,0.110269716922669,2.26672790451249
439,440,D,2,Control-II,0.0979364959703697,2.40972039478853
440,441,D,2,Control-II,0.0863208593126116,2.55058765586789
441,442,D,2,Control-II,0.0754262489132214,2.68828675583466
442,443,D,2,Control-II,0.0652558930803861,2.82179821872935
443,444,D,2,Control-II,0.0558128055100337,2.9501335723922404
444,445,D,2,Control-II,0.0470997843928091,3.0723426667654103
445,446,D,2,Control-II,0.0391194115849119,3.18752070847131
446,447,D,2,Control-II,0.0318740518430358,3.29481495958641
447,448,D,2,Control-II,0.0253658521236394,3.3934310510144003
448,449,D,2,Control-II,0.0195967409467592,3.48263886371709
449,450,D,2,Control-II,0.0145684278245433,3.56177793426029
